code,open,close,high,low,volume,money,pct_change,tradDays,date
603577.XSHG,8.800000000000002,9.0,9.33,8.38,8776574.0,77906194.72,0.002085621366139545,5,2021-01-17
603577.XSHG,9.0,8.79,9.25,8.75,4386226.0,39180929.06999999,-0.0020990500749998864,5,2021-01-24
603578.XSHG,22.33,21.62,22.65,21.51,3096830.0,68734858.97,-0.007026019084720003,4,2020-12-27
603578.XSHG,21.62,22.19,22.19,21.38,2279287.0,49614226.3,0.005701704318080036,4,2021-01-03
603578.XSHG,22.22,20.28,22.58,19.4,3410087.0,72168441.87,-0.019000094508899168,5,2021-01-10
603578.XSHG,20.19,20.85,20.87,19.56,2426274.0,49133402.68,0.005685548744026825,5,2021-01-17
603578.XSHG,20.91,20.86,21.71,20.67,1919711.0,40487999.28999999,9.108101846999617e-05,5,2021-01-24
603579.XSHG,31.56,29.95,31.65,29.1,3640402.0,110349967.93,-0.017456265614047672,4,2020-12-27
603579.XSHG,29.99,30.17,31.98,29.18,5332721.0,161830123.28999996,0.0020467171032900744,4,2021-01-03
603579.XSHG,30.35,30.18,31.6,29.61,4271863.0,130520803.57,-8.300526569537947e-05,5,2021-01-10
603579.XSHG,30.0,28.25,30.14,27.52,5019672.0,143219830.13,-0.019231460494178898,5,2021-01-17
603579.XSHG,28.2,28.24,29.69,27.8,3637798.0,104763854.35000001,-0.00014085993083734483,5,2021-01-24
603580.XSHG,12.4,11.42,12.46,11.06,2918758.0,34360300.18,-0.010068778126134936,4,2020-12-27
603580.XSHG,11.44,11.48,11.6,10.87,2353789.0,26640335.019999996,0.0005961453849705478,4,2021-01-03
603580.XSHG,11.56,10.7,11.63,10.32,4841348.0,53030187.11999999,-0.0077785743902499815,5,2021-01-10
603580.XSHG,10.64,11.31,11.4,10.31,6576223.0,71789094.34,0.006100609210431651,5,2021-01-17
603580.XSHG,11.2,12.07,14.56,11.19,20126686.0,258483361.49999994,0.007464571051092994,5,2021-01-24
603583.XSHG,67.91,68.5,70.5,65.3,5022344.0,339307658.29,0.001182707491097501,4,2020-12-27
603583.XSHG,69.0,77.25,77.78,66.15,8180119.0,587467099.0899999,0.08848497681401657,4,2021-01-03
603583.XSHG,77.5,77.2,84.94,75.59999999999998,9841626.0,780573052.01,-0.002829882959351604,5,2021-01-10
603583.XSHG,77.22,79.54999999999998,82.58,75.23,6704643.0,526332916.15,0.023208838428198098,5,2021-01-17
603583.XSHG,79.51,98.5,101.0,79.51,10796236.0,973883392.9499999,0.20267641194968955,5,2021-01-24
603585.XSHG,19.16,18.8,19.36,18.53,7620488.0,143964751.41,-0.003899840529349885,4,2020-12-27
603585.XSHG,18.8,18.6,18.81,18.08,6307290.0,115938985.15,-0.0020030856363599803,4,2021-01-03
603585.XSHG,18.63,17.27,19.4,16.92,13326750.0,243643424.36,-0.013318705293205002,5,2021-01-10
603585.XSHG,16.89,15.37,16.99,15.0,8496315.0,133683056.09,-0.01894276897243341,5,2021-01-17
603585.XSHG,15.26,15.4,15.93,15.22,2927518.0,45521085.440000005,0.00029542664724435674,5,2021-01-24
603586.XSHG,15.39,15.15,16.08,15.07,2669405.0,41303273.63999999,-0.0024052973499999464,4,2020-12-27
603586.XSHG,15.09,14.86,15.28,14.53,2389183.0,35507896.38999999,-0.002930699809266857,4,2021-01-03
603586.XSHG,15.0,13.95,15.26,13.72,3326314.0,48519108.419999994,-0.009098930956480844,5,2021-01-10
603586.XSHG,13.92,13.3,13.93,12.74,3132544.0,41615640.199999996,-0.006500528859890831,5,2021-01-17
603586.XSHG,13.34,13.81,14.14,13.23,3014491.0,41526794.98,0.005095145812183066,5,2021-01-24
603587.XSHG,18.54,18.6,19.1,17.7,11123043.0,203614989.17999998,-0.00014387105727997618,4,2020-12-27
603587.XSHG,18.51,19.07,19.4,18.2,11111557.0,209208205.60000002,0.004697219136374331,4,2021-01-03
603587.XSHG,19.03,17.32,19.55,17.16,18538296.0,337428018.39000005,-0.01741606681040775,5,2021-01-10
603587.XSHG,17.27,18.09,18.12,16.61,17661146.0,305905585.32000005,0.007672473640671473,5,2021-01-17
603587.XSHG,18.09,17.8,18.52,17.31,15328970.0,272942283.78,-0.0029098567760715843,5,2021-01-24
603588.XSHG,14.15,13.4,14.18,13.2,33981414.0,465780238.34999996,-0.008083304008575931,4,2020-12-27
603588.XSHG,13.3,14.02,14.07,13.3,28529658.0,389876982.35,0.006205054050560044,4,2021-01-03
603588.XSHG,14.01,12.95,14.19,12.5,66062647.0,863723559.2900002,-0.010695023249714275,5,2021-01-10
603588.XSHG,12.92,13.14,13.34,12.34,55430226.0,710991306.99,0.0018704236233009208,5,2021-01-17
603588.XSHG,13.15,13.28,13.81,13.11,43291601.0,584336335.9,0.0013893787175529582,5,2021-01-24
603589.XSHG,68.0,64.07,75.94,62.51,71647750.0,4929215194.780001,-0.04534709614494414,4,2020-12-27
603589.XSHG,63.74,68.9,70.99,63.4,51402833.0,3423335674.7,0.04828952653038421,4,2021-01-03
603589.XSHG,69.0,71.01000000000002,79.44,69.0,96579984.0,7119538043.799999,0.019585705754966654,5,2021-01-10
603589.XSHG,71.37000000000002,68.95,79.26,67.0,108775114.0,8054219520.46,-0.025092128210469244,5,2021-01-17
603589.XSHG,67.99,64.7,68.75,63.33,54644479.0,3617576909.5899997,-0.04222612954127336,5,2021-01-24
603590.XSHG,38.0,36.49,38.93,36.09,3632319.0,134792076.62000003,-0.015242336240799959,4,2020-12-27
603590.XSHG,36.51,36.98,37.98,35.15,5188526.0,188747512.61,0.004734232680978945,4,2021-01-03
603590.XSHG,37.02,36.27,38.5,35.89,7253265.0,270119492.68,-0.007167933043140229,5,2021-01-10
603590.XSHG,36.25,35.1,36.35,34.58,5752473.0,203828040.43,-0.011674294925790418,5,2021-01-17
603590.XSHG,35.18,36.92,37.5,35.12,6893928.0,251686030.37000003,0.01830924534072853,5,2021-01-24
603595.XSHG,21.73,19.95,21.81,19.8,6929268.0,142993581.16000003,-0.016909345002340093,4,2020-12-27
603595.XSHG,20.1,20.06,20.27,19.48,5518075.0,109820004.85000001,0.0010876630284630817,4,2021-01-03
603595.XSHG,20.0,20.54,23.18,19.97,14174266.0,301080793.24,0.004661690167467203,5,2021-01-10
603595.XSHG,21.17,20.66,21.17,19.79,8081996.0,164354988.30000004,0.0011691513732723369,5,2021-01-17
603595.XSHG,20.6,22.09,24.41,20.22,20681468.0,457653788.37999994,0.014087484289118768,5,2021-01-24
603596.XSHG,34.42,34.6,35.32,32.88,13134787.0,447454657.71,0.0022063995720080776,4,2020-12-27
603596.XSHG,34.5,34.22,34.5,32.5,14382737.0,481279763.0,-0.004027358013709015,4,2021-01-03
603596.XSHG,34.5,37.07,38.21,34.17,25225917.0,924922566.6699997,0.028280180835231095,5,2021-01-10
603596.XSHG,37.12,36.1,39.8,34.38,14728851.0,551089464.8000001,-0.009895048256626682,5,2021-01-17
603596.XSHG,36.79,38.02,40.19,34.91,22968593.0,859589446.3100001,0.01829355305849223,5,2021-01-24
603598.XSHG,11.55,10.84,11.7,10.63,9989300.0,111056582.00000001,-0.007083323567803057,4,2020-12-27
603598.XSHG,10.83,10.9,11.15,10.5,9607367.0,104073949.95,0.0005923272174597205,4,2021-01-03
603598.XSHG,10.97,10.39,11.27,9.88,15542399.0,166444569.94,-0.0051110221213340745,5,2021-01-10
603598.XSHG,10.32,10.78,10.78,9.6,16903600.0,173299459.0,0.003853462338910818,5,2021-01-17
603598.XSHG,11.86,11.61,12.27,10.8,48124704.0,555523810.14,0.008291061202515326,5,2021-01-24
603599.XSHG,23.48,23.16,24.2,21.78,46261744.0,1056980077.1800001,-0.0032553050332672084,4,2020-12-27
603599.XSHG,23.03,23.97,24.31,22.09,39582166.0,916511554.49,0.008046089941788903,4,2021-01-03
603599.XSHG,24.11,23.98,24.7,21.8,79245770.0,1858733821.8899999,-0.00025735289341810574,5,2021-01-10
603599.XSHG,24.16,24.18,25.74,22.59,82698220.0,1985581842.69,0.0017496585921212837,5,2021-01-17
603599.XSHG,24.26,28.28,29.82,24.12,101951441.0,2784748319.0599995,0.04142181048463667,5,2021-01-24
603600.XSHG,13.74,13.27,14.0,12.8,13887520.0,185273991.86,-0.005100109197002878,4,2020-12-27
603600.XSHG,13.21,13.28,13.7,12.93,12036729.0,158934001.01999998,9.642220381533839e-05,4,2021-01-03
603600.XSHG,13.36,12.47,14.18,12.35,24164316.0,319932003.18,-0.008112649272493222,5,2021-01-10
603600.XSHG,12.41,13.12,13.39,11.77,23485567.0,292324197.15999997,0.006485524415581034,5,2021-01-17
603600.XSHG,13.16,13.55,13.88,13.08,17696284.0,239868097.8,0.00430222101151112,5,2021-01-24
603601.XSHG,15.73,14.08,15.92,14.0,45959410.0,679459129.5899999,-0.01412831981777285,4,2020-12-27
603601.XSHG,14.08,13.65,14.21,13.3,31269088.0,425869508.95,-0.004311910369665273,4,2021-01-03
603601.XSHG,13.72,12.89,14.19,12.76,54161638.0,731424796.3199999,-0.007630019774609198,5,2021-01-10
603601.XSHG,12.89,12.93,13.16,12.27,47817722.0,605314610.3499999,0.0003792758594336476,5,2021-01-17
603601.XSHG,12.98,13.17,13.62,12.82,38922663.0,510491383.65,0.0023811403575202394,5,2021-01-24
603602.XSHG,12.12,11.33,12.38,11.33,14982098.0,178302583.54000002,-0.008186799999999939,4,2020-12-27
603602.XSHG,11.1,12.26,12.93,10.7,28683728.0,339274978.3400001,0.009274821410886869,4,2021-01-03
603602.XSHG,12.08,11.84,12.66,11.21,27130384.0,328137153.17999995,-0.004226605994860133,5,2021-01-10
603602.XSHG,11.7,11.51,12.28,11.12,17537464.0,203378165.98000002,-0.0032981286230189255,5,2021-01-17
603602.XSHG,11.43,11.23,12.04,11.17,14852680.0,173829520.32999998,-0.0028194195176795,5,2021-01-24
603603.XSHG,5.26,5.03,5.52,4.82,30098346.0,155214454.64,-0.002604383770623997,4,2020-12-27
603603.XSHG,5.02,5.06,5.24,4.91,18388684.0,93625051.88,0.00029858947706595806,4,2021-01-03
603603.XSHG,4.55,4.9,5.19,4.55,50087946.0,242330590.51999998,-0.0016198426602529459,5,2021-01-10
603603.XSHG,4.76,4.42,4.83,4.19,27824250.0,123953678.92,-0.004796809396710899,5,2021-01-17
603603.XSHG,4.42,4.31,4.64,4.31,21585804.0,96483562.97,-0.0011026780588911933,5,2021-01-24
603605.XSHG,176.0,168.36,177.0,162.0,5231435.0,882669930.3700001,-0.08044250759523908,4,2020-12-27
603605.XSHG,168.36,178.0,178.49,160.19999999999996,6385228.0,1079860469.48,0.09464228053982682,4,2021-01-03
603605.XSHG,179.0,207.2,209.5,177.01,10743902.0,2095701052.9099998,0.3172714191764727,5,2021-01-10
603605.XSHG,205.8,189.26,210.86,185.22,9823881.0,1955769843.0700002,-0.16945629646465965,5,2021-01-17
603605.XSHG,189.39,192.9,199.98,183.89,8154552.0,1552725889.1100001,0.03443428161016748,5,2021-01-24
603606.XSHG,24.0,24.9,25.64,23.96,104377446.0,2588106779.82,0.009508783564975642,4,2020-12-27
603606.XSHG,25.2,24.95,25.62,23.81,64754506.0,1591937054.82,0.00043167919088960005,4,2021-01-03
603606.XSHG,24.93,25.92,26.93,24.85,99753063.0,2609760344.16,0.009613342764879684,5,2021-01-10
603606.XSHG,25.93,26.08,27.49,24.8,83069930.0,2155717964.01,0.001439593353931956,5,2021-01-17
603606.XSHG,26.01,27.65,27.68,24.61,111743962.00000001,2934276501.44,0.01548736901566361,5,2021-01-24
603607.XSHG,15.21,15.62,15.68,14.92,6934676.0,106126862.96000001,0.0026924572031499228,4,2020-12-27
603607.XSHG,15.55,14.81,15.55,14.37,5694370.0,84933165.88000001,-0.008095386525803216,4,2021-01-03
603607.XSHG,15.06,15.81,15.83,14.77,10092176.0,154617607.55,0.010012840432063852,5,2021-01-10
603607.XSHG,15.7,18.84,18.84,15.16,27808920.0,471038181.54999995,0.030480060124156827,5,2021-01-17
603607.XSHG,19.5,15.93,20.08,15.78,54254658.0,922114775.4900001,-0.02887702145163218,5,2021-01-24
603608.XSHG,6.81,6.39,6.96,6.34,15493320.0,102744941.80000001,-0.004295440332083289,4,2020-12-27
603608.XSHG,6.43,6.42,6.6,6.33,9389580.0,60504195.199999996,0.00029855050096405655,4,2021-01-03
603608.XSHG,6.43,6.17,6.58,6.02,11957890.0,75924181.7,-0.002502129302565992,5,2021-01-10
603608.XSHG,6.15,6.14,6.2,5.75,13215700.0,79230700.4,-0.0003058180226179763,5,2021-01-17
603608.XSHG,6.12,6.0,6.3,5.99,12850070.0,79007117.3,-0.0014020871858200223,5,2021-01-24
603609.XSHG,12.47,11.63,12.62,11.39,25738553.0,306476998.99,-0.008573942629677922,4,2020-12-27
603609.XSHG,11.6,11.82,11.93,11.54,14707809.0,172642846.51000002,0.0019004295410398608,4,2021-01-03
603609.XSHG,11.95,12.21,13.19,11.94,53264585.0,675676848.85,0.0038461144080099707,5,2021-01-10
603609.XSHG,12.2,12.03,12.2,11.69,24549126.0,292590039.79999995,-0.0018080333174791408,5,2021-01-17
603609.XSHG,12.02,11.8,12.34,11.79,19717237.0,237498124.41000003,-0.0023052467189826897,5,2021-01-24
603610.XSHG,24.5,23.27,24.78,22.9,4235878.0,100894523.9,-0.013535151647245725,4,2020-12-27
603610.XSHG,23.35,24.17,24.63,22.33,4466363.0,103706002.87,0.008883476828427384,4,2021-01-03
603610.XSHG,23.99,24.12,25.44,23.72,6072674.0,150236812.49999997,-0.000577527076984552,5,2021-01-10
603610.XSHG,24.15,25.53,25.73,22.84,5013604.0,119569048.84,0.013971333611411563,5,2021-01-17
603610.XSHG,25.6,24.82,25.97,24.74,3973025.0,100668131.86999999,-0.00709937478379441,5,2021-01-24
603611.XSHG,15.75,14.27,15.83,13.91,7319607.0,108074931.07,-0.015612227337548856,4,2020-12-27
603611.XSHG,14.27,14.4,14.53,13.7,6690875.0,94200578.65,0.001283895721087891,4,2021-01-03
603611.XSHG,14.4,13.12,14.54,12.9,11196205.0,154175649.61,-0.01274588745628269,5,2021-01-10
603611.XSHG,13.15,13.76,13.89,12.75,9028860.0,119716540.42,0.006401098025847318,5,2021-01-17
603611.XSHG,13.8,13.57,13.96,13.33,7294657.0,99517184.55,-0.0019016770557572782,5,2021-01-24
603612.XSHG,15.29,14.25,15.29,13.6,54966130.0,782669315.8699999,-0.012042472801916615,4,2020-12-27
603612.XSHG,14.09,13.67,14.13,13.15,36087450.00000001,494561540.5200001,-0.0057990910013739905,4,2021-01-03
603612.XSHG,13.75,13.13,14.18,12.64,67994800.0,907605029.2800002,-0.005423399824385333,5,2021-01-10
603612.XSHG,13.0,12.84,13.25,12.09,49774354.0,630256117.12,-0.002919442852571952,5,2021-01-17
603612.XSHG,13.1,13.89,14.72,13.1,70835317.0,979570137.84,0.01045096680872959,5,2021-01-24
603613.XSHG,102.0,106.03,107.98,98.87,8419673.0,865991763.1400001,0.02935227916506733,4,2020-12-27
603613.XSHG,105.71,128.08,128.95,105.71,10531602.0,1248072898.25,0.2369360258655675,4,2021-01-03
603613.XSHG,128.0,130.14,133.33,122.54,12846093.0,1643706973.81,0.015383310010045559,5,2021-01-10
603613.XSHG,129.12,134.1,140.6,121.91,15122710.0,2028678894.23,0.020507800324307324,5,2021-01-17
603613.XSHG,135.5,164.02,166.38999999999996,135.5,16240326.0,2482322340.09,0.32696876253615614,5,2021-01-24
603615.XSHG,11.95,10.88,12.44,10.72,21274258.0,246687279.20999998,-0.01107515881176624,4,2020-12-27
603615.XSHG,10.87,10.54,10.94,10.08,15025000.0,156776778.0,-0.0034087237472459897,4,2021-01-03
603615.XSHG,10.55,9.21,10.6,9.06,16213300.0,158729171.97,-0.013233289022347106,5,2021-01-10
603615.XSHG,9.24,9.07,9.35,8.6,12021271.0,107386434.72,-0.0014073877499263254,5,2021-01-17
603615.XSHG,9.09,8.98,9.33,8.82,8818650.0,80009040.7,-0.000902499668631096,5,2021-01-24
603616.XSHG,6.24,6.11,6.34,5.93,10141932.0,61959614.11999999,-0.0012998197680448298,4,2020-12-27
603616.XSHG,6.07,5.86,6.07,5.76,5816000.0,34272719.0,-0.0024987298470000585,4,2021-01-03
603616.XSHG,5.86,5.12,5.88,4.76,15288829.0,81973318.83000001,-0.007386954965511339,5,2021-01-10
603616.XSHG,5.13,5.09,5.25,4.9,10032576.0,50601499.879999995,-0.0003016098163360903,5,2021-01-17
603616.XSHG,5.09,5.5,5.72,5.08,20465650.0,111841051.04,0.004101402203121385,5,2021-01-24
603617.XSHG,12.8,12.71,13.0,12.3,14394516.0,181813797.83,-0.0013041130620592423,4,2020-12-27
603617.XSHG,12.64,9.96,12.88,9.96,16111561.0,190658870.88,-0.0272663316472459,4,2021-01-03
603617.XSHG,8.960000000000003,9.78,10.27,8.9,45738170.0,428510122.40999997,-0.0018532856843116452,5,2021-01-10
603617.XSHG,9.55,9.54,9.78,9.28,10486580.0,99346177.87999998,-0.0024093713632343805,5,2021-01-17
603617.XSHG,9.53,9.83,10.17,9.4,9166424.0,89820706.27,0.002896023454999952,5,2021-01-24
603618.XSHG,5.69,5.96,6.03,5.63,32748799.0,191753181.97000003,0.0024009393997024286,4,2020-12-27
603618.XSHG,5.9,5.65,6.05,5.59,29739983.000000004,171980871.56,-0.0030968611239160504,4,2021-01-03
603618.XSHG,5.66,5.9,6.52,5.63,135739879.0,842142449.93,0.002480366941321588,5,2021-01-10
603618.XSHG,5.89,6.6,6.87,5.83,206849048.0,1336104923.32,0.006993582263994158,5,2021-01-17
603618.XSHG,6.58,6.78,6.92,6.07,159555399.0,1039050317.2700001,0.0017758494589643625,5,2021-01-24
603619.XSHG,10.1,10.16,10.3,9.71,21084666.0,210055816.75000006,-0.0004106311984219957,4,2020-12-27
603619.XSHG,9.69,9.1,9.71,8.880000000000003,22442435.0,206051148.37,-0.010597176917325979,4,2021-01-03
603619.XSHG,9.07,9.46,9.93,8.99,39338289.0,373436379.37000006,0.003557794012689186,5,2021-01-10
603619.XSHG,9.6,8.52,9.75,8.0,42313666.0,366003357.57,-0.00938028313082806,5,2021-01-17
603619.XSHG,8.45,8.31,8.84,8.26,21853100.0,186740103.0,-0.002102577521856941,5,2021-01-24
603626.XSHG,11.86,11.4,11.9,10.92,27281811.0,311738508.29,-0.004609484029312716,4,2020-12-27
603626.XSHG,11.55,11.51,11.94,10.8,24671130.0,278574264.79,0.0010854494950398585,4,2021-01-03
603626.XSHG,11.62,11.33,12.09,10.74,34212429.0,395686812.3299999,-0.0018322749446872955,5,2021-01-10
603626.XSHG,11.27,11.45,11.92,10.74,25942159.0,291134230.57000005,0.0011818114260826462,5,2021-01-17
603626.XSHG,11.47,11.43,12.29,11.3,30877842.0,364654001.44,-0.00022504509194332112,5,2021-01-24
603628.XSHG,10.09,10.75,10.78,9.85,28136292.999999996,289224720.29,0.0067719245501132175,4,2020-12-27
603628.XSHG,10.75,10.63,11.06,10.04,31760524.0,336628789.0,-0.0012373236002655164,4,2021-01-03
603628.XSHG,10.69,9.71,11.2,9.68,36691960.0,384343700.2,-0.009203110685438776,5,2021-01-10
603628.XSHG,9.72,8.78,9.79,8.45,23870686.0,213590320.83,-0.009291962684947253,5,2021-01-17
603628.XSHG,9.5,8.71,9.5,8.6,17543574.0,155947257.24,-0.000708449718444637,5,2021-01-24
603629.XSHG,35.0,33.07,35.81,31.79,6887910.999999999,229472974.19,-0.027790351691293402,4,2020-12-27
603629.XSHG,33.6,33.67,34.64,32.31,6582923.0,221159880.88,0.005980626838659742,4,2021-01-03
603629.XSHG,32.6,31.34,33.48,30.12,9312592.0,292432275.39000005,-0.023137704994014796,5,2021-01-10
603629.XSHG,31.17,34.27,34.49,30.71,10801794.0,355210292.16,0.029597935441682655,5,2021-01-17
603629.XSHG,34.4,33.33,34.4,33.07,4532868.0,152707671.08,-0.009383383521006206,5,2021-01-24
603630.XSHG,18.76,17.11,18.87,17.08,18801220.0,337546533.94000006,-0.01857835095971483,4,2020-12-27
603630.XSHG,17.12,16.16,17.13,15.75,14607781.0,235669105.10000002,-0.00950391407338591,4,2021-01-03
603630.XSHG,16.16,15.23,16.78,14.66,18788044.0,298872229.92,-0.009313276221609268,5,2021-01-10
603630.XSHG,15.23,14.38,15.23,13.68,14683221.0,209698404.11,-0.008500812737353702,5,2021-01-17
603630.XSHG,14.35,14.22,15.17,14.06,15193931.0,220360014.26999998,-0.0016183425654574535,5,2021-01-24
603633.XSHG,10.15,9.42,10.21,9.36,7954287.0,77702406.62,-0.007285308814767966,4,2020-12-27
603633.XSHG,9.51,9.63,9.7,9.03,11935191.0,111498165.00999999,0.0020904774118783997,4,2021-01-03
603633.XSHG,9.63,8.7,9.8,8.26,12948284.0,118004737.95,-0.009281775367873335,5,2021-01-10
603633.XSHG,8.78,8.63,8.9,8.16,11963621.0,102069757.81,-0.0007087846279533183,5,2021-01-17
603633.XSHG,8.61,9.1,9.58,8.54,14432386.0,130875084.97999999,0.0047011039405127075,5,2021-01-24
603636.XSHG,9.51,8.91,9.53,8.859999999999998,19454270.0,177800447.3,-0.005992987391260085,4,2020-12-27
603636.XSHG,8.949999999999998,9.3,9.39,8.62,18791909.0,169338420.57999998,0.003899169604198338,4,2021-01-03
603636.XSHG,9.3,9.03,9.56,8.76,22711343.0,209211928.44,-0.002703645299400481,5,2021-01-10
603636.XSHG,9.0,9.6,9.75,8.7,31337734.0,293073226.52,0.00568758249363599,5,2021-01-17
603636.XSHG,9.6,9.09,9.68,9.08,17573052.0,164845536.29000002,-0.005093569795944108,5,2021-01-24
603637.XSHG,8.15,7.69,8.15,7.6,3647104.0,28666043.599999998,-0.0044950204963359885,4,2020-12-27
603637.XSHG,7.69,8.0,8.14,7.37,15905554.0,126048187.69,0.003072813278405695,4,2021-01-03
603637.XSHG,7.95,7.98,8.32,7.77,14448472.0,115657022.4,-0.00020713730434862576,5,2021-01-10
603637.XSHG,7.91,7.67,7.94,7.41,6631994.0,50544461.06,-0.0031061000258216787,5,2021-01-17
603637.XSHG,7.61,7.51,7.85,7.48,4665758.0,35790371.239999995,-0.0016002093359452907,5,2021-01-24
603638.XSHG,67.4,67.81,69.84,66.12,6333008.0,430507549.01,0.0100011317466564,4,2020-12-27
603638.XSHG,68.05,68.94,69.98,67.02,4825071.0,330919427.72,0.01128954802711224,4,2021-01-03
603638.XSHG,68.94,79.87999999999998,82.56999999999998,68.17,11811897.0,883845281.05,0.11334389850167548,5,2021-01-10
603638.XSHG,80.2,79.45,81.7,75.0,6878316.0,543663336.39,-0.004589833792214781,5,2021-01-17
603638.XSHG,79.45,87.28,89.06999999999998,76.98,9386049.0,785269890.34,0.07903706470447269,5,2021-01-24
603639.XSHG,20.42,19.8,20.48,19.5,3343902.0,66708929.81999999,-0.007402332440656023,4,2020-12-27
603639.XSHG,19.78,20.39,20.42,19.44,3109993.0,61787728.99000001,0.005899134854431942,4,2021-01-03
603639.XSHG,20.38,19.98,20.74,19.57,5073756.0,102894122.66000001,-0.0041039667430287086,5,2021-01-10
603639.XSHG,19.95,19.8,19.95,18.84,5163703.0,100040104.30000001,-0.001850014321204907,5,2021-01-17
603639.XSHG,19.8,20.52,20.71,19.56,4807446.0,97487342.22,0.00721149197401183,5,2021-01-24
603648.XSHG,9.02,8.51,9.02,8.42,9882637.0,85857704.3,-0.0050932805241248325,4,2020-12-27
603648.XSHG,8.47,8.49,8.59,8.24,8199554.0,69018864.22,-0.0002049109478560185,4,2021-01-03
603648.XSHG,8.49,8.05,8.6,7.87,14107496.0,116261389.18,-0.0043958571627789045,5,2021-01-10
603648.XSHG,8.0,7.73,8.01,7.5,11701306.0,90102959.93999998,-0.0032030009131672754,5,2021-01-17
603648.XSHG,7.72,7.74,7.94,7.68,8545963.0,66598240.47,9.918969900790664e-05,5,2021-01-24
603650.XSHG,31.62,31.39,31.62,30.0,12340030.0,379259449.32000005,0.0011212473137922618,4,2020-12-27
603650.XSHG,31.57,31.0,31.95,29.91,15381869.0,477665915.98999995,-0.004103693194859148,4,2021-01-03
603650.XSHG,31.28,31.0,33.5,30.8,22982034.0,729299338.4799998,-0.0001739470229037421,5,2021-01-10
603650.XSHG,30.84,31.44,31.87,30.12,16336764.0,509447943.04,0.004273010614893602,5,2021-01-17
603650.XSHG,31.3,32.09,34.23,31.29,20978168.0,690840272.22,0.006295509685857459,5,2021-01-24
603655.XSHG,26.13,22.39,26.4,21.6,33966996.0,806238548.28,-0.04043636868326206,4,2020-12-27
603655.XSHG,22.17,21.56,23.0,20.83,26402800.0,573280325.0,-0.008351219391018905,4,2021-01-03
603655.XSHG,21.5,19.11,22.45,18.92,23304437.0,482985808.18,-0.02432577169562178,5,2021-01-10
603655.XSHG,19.35,18.69,19.35,16.75,19682293.0,353630934.03,-0.004399382233075566,5,2021-01-17
